number	annpre_mean	coeff_var		
17297	115.00	23.00
17298	115.00	25.00
17299	115.00	24.00
17307	115.00	18.00
17319	115.00	28.00
17320	115.00	27.00
17321	115.00	21.00
17322	115.00	17.00
17373	115.00	23.00
17374	115.00	22.00
17375	115.00	27.00
17376	115.00	22.00
17377	115.00	21.00
17379	115.00	22.00
17380	115.00	27.00
17381	115.00	26.00
17382	115.00	25.00
17385	115.00	24.00
17386	115.00	26.00
17387	115.00	29.00
17390	115.00	18.00
17402	115.00	28.00
17403	115.00	20.00
17404	115.00	21.00
17406	115.00	15.00
17457	115.00	22.00
17458	115.00	22.00
17459	115.00	19.00
17462	115.00	22.00
17463	115.00	22.00
17464	115.00	26.00
17465	115.00	24.00
17466	115.00	22.00
17468	115.00	22.00
17469	115.00	26.00
17470	115.00	23.00
17472	115.00	28.00
17473	115.00	23.00
17485	115.00	25.00
17486	115.00	20.00
17487	115.00	17.00
17489	115.00	17.00
17540	115.00	25.00
17541	115.00	22.00
17546	115.00	19.00
17547	115.00	25.00
17551	115.00	25.00
17552	115.00	27.00
17553	115.00	24.00
17554	115.00	26.00
17555	115.00	28.00
17556	115.00	24.00
17569	115.00	16.00
17570	115.00	17.00
17620	115.00	22.00
17623	115.00	23.00
17624	115.00	24.00
17629	115.00	19.00
17630	115.00	25.00
17634	115.00	25.00
17635	115.00	28.00
17636	115.00	24.00
17637	115.00	22.00
17638	115.00	22.00
17639	115.00	31.00
17652	115.00	19.00
17653	115.00	17.00
17706	115.00	19.00
17707	115.00	20.00
17712	115.00	22.00
17713	115.00	25.00
17715	115.00	26.00
17716	115.00	29.00
17717	115.00	26.00
17718	115.00	23.00
17719	115.00	25.00
17720	115.00	22.00
17721	115.00	19.00
17722	115.00	31.00
17723	115.00	24.00
17735	115.00	23.00
17789	115.00	19.00
17796	115.00	25.00
17798	115.00	26.00
17799	115.00	26.00
17800	115.00	26.00
17801	115.00	23.00
17803	115.00	21.00
17804	115.00	22.00
17805	115.00	28.00
17818	115.00	23.00
17819	115.00	20.00
17872	115.00	15.00
17876	115.00	27.00
17879	115.00	29.00
17880	115.00	27.00
17881	115.00	26.00
17882	115.00	26.00
17883	115.00	24.00
17884	115.00	23.00
17887	115.00	22.00
17888	115.00	24.00
17890	115.00	23.00
17891	115.00	15.00
17893	115.00	11.00
17901	115.00	18.00
17902	115.00	20.00
17955	115.00	23.00
17959	115.00	27.00
17960	115.00	25.00
17961	115.00	25.00
17962	115.00	23.00
17963	115.00	26.00
17964	115.00	27.00
17965	115.00	30.00
17966	115.00	24.00
17967	115.00	25.00
17968	115.00	28.00
17973	115.00	23.00
17974	115.00	19.00
17975	115.00	19.00
17976	115.00	7.00
17984	115.00	21.00
17985	115.00	22.00
17986	115.00	19.00
18038	115.00	25.00
18040	115.00	23.00
18041	115.00	22.00
18042	115.00	23.00
18043	115.00	25.00
18044	115.00	23.00
18045	115.00	23.00
18046	115.00	27.00
18048	115.00	29.00
18049	115.00	25.00
18050	115.00	25.00
18051	115.00	28.00
18056	115.00	22.00
18057	115.00	19.00
18058	115.00	15.00
18059	115.00	7.00
18060	115.00	6.00
18067	115.00	21.00
18068	115.00	21.00
18069	115.00	19.00
18121	115.00	25.00
18123	115.00	24.00
18124	115.00	27.00
18125	115.00	24.00
18126	115.00	25.00
18127	115.00	29.00
18128	115.00	29.00
18129	115.00	26.00
18130	115.00	24.00
18132	115.00	24.00
18133	115.00	25.00
18134	115.00	23.00
18139	115.00	20.00
18140	115.00	16.00
18141	115.00	16.00
18142	115.00	12.00
18143	115.00	6.00
18150	115.00	23.00
18151	115.00	23.00
18152	115.00	16.00
18205	115.00	24.00
18207	115.00	27.00
18211	115.00	28.00
18212	115.00	26.00
18213	115.00	23.00
18216	115.00	23.00
18217	115.00	23.00
18218	115.00	21.00
18222	115.00	19.00
18223	115.00	23.00
18224	115.00	16.00
18225	115.00	19.00
18226	115.00	15.00
18233	115.00	25.00
18234	115.00	23.00
18235	115.00	21.00
18295	115.00	19.00
18296	115.00	20.00
18300	115.00	25.00
18301	115.00	25.00
18305	115.00	19.00
18306	115.00	16.00
18309	115.00	13.00
18316	115.00	20.00
18317	115.00	22.00
18318	115.00	21.00
18319	115.00	21.00
18379	115.00	20.00
18383	115.00	24.00
18384	115.00	25.00
18393	115.00	10.00
18398	115.00	23.00
18399	115.00	20.00
18400	115.00	20.00
18401	115.00	19.00
18462	115.00	21.00
18463	115.00	22.00
18466	115.00	23.00
18467	115.00	26.00
18471	115.00	20.00
18475	115.00	18.00
18476	115.00	8.00
18480	115.00	16.00
18481	115.00	21.00
18482	115.00	21.00
18484	115.00	22.00
18545	115.00	16.00
18546	115.00	23.00
18549	115.00	23.00
18550	115.00	19.00
18554	115.00	20.00
18558	115.00	17.00
18559	115.00	8.00
18563	115.00	19.00
18564	115.00	21.00
18565	115.00	18.00
18566	115.00	17.00
18567	115.00	20.00
18593	115.00	9.00
18594	115.00	10.00
18628	115.00	16.00
18629	115.00	17.00
18632	115.00	18.00
18633	115.00	22.00
18641	115.00	22.00
18642	115.00	13.00
18645	115.00	18.00
18646	115.00	15.00
18647	115.00	23.00
18648	115.00	20.00
18650	115.00	20.00
18651	115.00	23.00
18678	115.00	6.00
18707	115.00	26.00
18710	115.00	21.00
18711	115.00	20.00
18712	115.00	18.00
18715	115.00	17.00
18716	115.00	22.00
18723	115.00	23.00
18724	115.00	19.00
18725	115.00	14.00
18728	115.00	19.00
18729	115.00	24.00
18730	115.00	24.00
18762	115.00	12.00
18790	115.00	26.00
18791	115.00	20.00
18792	115.00	17.00
18793	115.00	18.00
18794	115.00	21.00
18795	115.00	18.00
18798	115.00	19.00
18799	115.00	15.00
18806	115.00	22.00
18807	115.00	19.00
18808	115.00	13.00
18811	115.00	16.00
18812	115.00	24.00
18813	115.00	21.00
18846	115.00	15.00
18873	115.00	25.00
18874	115.00	20.00
18875	115.00	20.00
18876	115.00	18.00
18877	115.00	21.00
18878	115.00	17.00
18879	115.00	21.00
18881	115.00	19.00
18882	115.00	19.00
18883	115.00	23.00
18889	115.00	25.00
18890	115.00	23.00
18894	115.00	28.00
18895	115.00	26.00
18896	115.00	21.00
18930	115.00	9.00
18931	115.00	4.00
18956	115.00	21.00
18957	115.00	18.00
18958	115.00	17.00
18959	115.00	18.00
18960	115.00	21.00
18961	115.00	23.00
18962	115.00	21.00
18964	115.00	20.00
18965	115.00	19.00
18966	115.00	20.00
18967	115.00	16.00
18971	115.00	22.00
18972	115.00	25.00
18973	115.00	19.00
18977	115.00	28.00
18978	115.00	31.00
19014	115.00	10.00
19015	115.00	12.00
19040	115.00	20.00
19042	115.00	17.00
19043	115.00	20.00
19044	115.00	26.00
19045	115.00	19.00
19047	115.00	15.00
19048	115.00	15.00
19049	115.00	23.00
19050	115.00	23.00
19054	115.00	19.00
19055	115.00	23.00
19056	115.00	19.00
19060	115.00	26.00
19061	115.00	31.00
19098	115.00	5.00
19099	115.00	7.00
19125	115.00	17.00
19126	115.00	27.00
19127	115.00	26.00
19128	115.00	20.00
19129	115.00	21.00
19130	115.00	16.00
19131	115.00	16.00
19132	115.00	23.00
19133	115.00	22.00
19134	115.00	26.00
19137	115.00	19.00
19138	115.00	20.00
19139	115.00	11.00
19143	115.00	21.00
19144	115.00	26.00
19182	115.00	6.00
19183	115.00	6.00
19211	115.00	20.00
19212	115.00	22.00
19213	115.00	16.00
19214	115.00	17.00
19215	115.00	23.00
19216	115.00	22.00
19217	115.00	32.00
19218	115.00	24.00
19219	115.00	22.00
19220	115.00	20.00
19221	115.00	20.00
19222	115.00	15.00
19224	115.00	19.00
19225	115.00	20.00
19226	115.00	21.00
19227	115.00	29.00
19228	115.00	22.00
19266	115.00	6.00
19294	115.00	25.00
19295	115.00	18.00
19296	115.00	14.00
19297	115.00	17.00
19298	115.00	18.00
19299	115.00	20.00
19300	115.00	28.00
19301	115.00	32.00
19303	115.00	18.00
19304	115.00	15.00
19307	115.00	19.00
19308	115.00	24.00
19309	115.00	24.00
19310	115.00	29.00
19311	115.00	26.00
19349	115.00	0.00
19350	115.00	0.00
19377	115.00	21.00
19378	115.00	18.00
19379	115.00	19.00
19380	115.00	17.00
19381	115.00	18.00
19382	115.00	26.00
19383	115.00	28.00
19386	115.00	22.00
19387	115.00	18.00
19388	115.00	17.00
19390	115.00	26.00
19391	115.00	21.00
19393	115.00	29.00
19394	115.00	20.00
19395	115.00	19.00
19432	115.00	0.00
19433	115.00	0.00
19434	115.00	0.00
19460	115.00	15.00
19462	115.00	19.00
19463	115.00	18.00
19464	115.00	18.00
19465	115.00	30.00
19466	115.00	26.00
19469	115.00	22.00
19470	115.00	24.00
19471	115.00	14.00
19474	115.00	21.00
19476	115.00	13.00
19477	115.00	20.00
19478	115.00	22.00
19516	115.00	0.00
19517	115.00	0.00
19518	115.00	0.00
19519	115.00	0.00
19546	115.00	17.00
19547	115.00	21.00
19548	115.00	30.00
19552	115.00	28.00
19553	115.00	24.00
19554	115.00	18.00
19558	115.00	15.00
19559	115.00	21.00
19560	115.00	15.00
19561	115.00	21.00
19601	115.00	0.00
19602	115.00	0.00
19603	115.00	0.00
19629	115.00	17.00
19630	115.00	24.00
19631	115.00	20.00
19635	115.00	25.00
19636	115.00	28.00
19637	115.00	15.00
19641	115.00	20.00
19642	115.00	21.00
19643	115.00	14.00
19644	115.00	21.00
19645	115.00	27.00
19686	115.00	0.00
19687	115.00	0.00
19711	115.00	17.00
19712	115.00	19.00
19713	115.00	24.00
19714	115.00	13.00
19717	115.00	30.00
19719	115.00	26.00
19724	115.00	21.00
19725	115.00	26.00
19726	115.00	19.00
19727	115.00	18.00
19728	115.00	27.00
19769	115.00	0.00
19770	115.00	0.00
19771	115.00	6.00
19795	115.00	18.00
19796	115.00	21.00
19797	115.00	14.00
19800	115.00	31.00
19802	115.00	21.00
19807	115.00	16.00
19808	115.00	14.00
19809	115.00	19.00
19810	115.00	18.00
19811	115.00	24.00
19853	115.00	0.00
19854	115.00	6.00
19855	115.00	7.00
19878	115.00	21.00
19879	115.00	13.00
19880	115.00	14.00
19885	115.00	21.00
19886	115.00	11.00
19891	115.00	11.00
19892	115.00	15.00
19893	115.00	18.00
19894	115.00	30.00
19895	115.00	30.00
19938	115.00	8.00
19939	115.00	11.00
19962	115.00	18.00
19963	115.00	14.00
19964	115.00	19.00
19968	115.00	19.00
19973	115.00	13.00
19974	115.00	11.00
19975	115.00	15.00
19976	115.00	16.00
19977	115.00	23.00
20021	115.00	9.00
20022	115.00	10.00
20023	115.00	7.00
20024	115.00	13.00
20045	115.00	18.00
20046	115.00	20.00
20047	115.00	15.00
20051	115.00	18.00
20052	115.00	12.00
20057	115.00	8.00
20058	115.00	19.00
20059	115.00	20.00
20060	115.00	23.00
20106	115.00	12.00
20107	115.00	16.00
20108	115.00	8.00
20134	115.00	12.00
20135	115.00	6.00
20139	115.00	16.00
20140	115.00	13.00
20141	115.00	19.00
20142	115.00	25.00
20143	115.00	27.00
20144	115.00	27.00
20189	115.00	21.00
20190	115.00	16.00
20191	115.00	14.00
20192	115.00	7.00
20193	115.00	16.00
20218	115.00	6.00
20222	115.00	21.00
20223	115.00	24.00
20224	115.00	15.00
20225	115.00	25.00
20226	115.00	22.00
20227	115.00	26.00
20272	115.00	14.00
20273	115.00	14.00
20274	115.00	14.00
20275	115.00	17.00
20276	115.00	16.00
20277	115.00	14.00
20299	115.00	16.00
20300	115.00	13.00
20301	115.00	6.00
20302	115.00	8.00
20304	115.00	30.00
20305	115.00	22.00
20306	115.00	24.00
20307	115.00	18.00
20308	115.00	26.00
20309	115.00	22.00
20310	115.00	32.00
20356	115.00	16.00
20357	115.00	20.00
20358	115.00	18.00
20359	115.00	12.00
20360	115.00	14.00
20377	115.00	27.00
20382	115.00	16.00
20383	115.00	20.00
20384	115.00	12.00
20385	115.00	8.00
20388	115.00	25.00
20389	115.00	32.00
20390	115.00	18.00
20391	115.00	21.00
20392	115.00	27.00
20393	115.00	29.00
20442	115.00	19.00
20443	115.00	13.00
20465	115.00	17.00
20466	115.00	20.00
20467	115.00	26.00
20468	115.00	15.00
20471	115.00	25.00
20472	115.00	19.00
20473	115.00	12.00
20474	115.00	20.00
20475	115.00	31.00
20476	115.00	29.00
20525	115.00	21.00
20526	115.00	14.00
20527	115.00	12.00
20546	115.00	11.00
20548	115.00	19.00
20549	115.00	23.00
20550	115.00	27.00
20551	115.00	21.00
20556	115.00	21.00
20557	115.00	20.00
20558	115.00	24.00
20559	115.00	25.00
20609	115.00	17.00
20610	115.00	7.00
20611	115.00	9.00
20629	115.00	16.00
20631	115.00	18.00
20632	115.00	14.00
20633	115.00	27.00
20634	115.00	21.00
20635	115.00	14.00
20639	115.00	23.00
20640	115.00	20.00
20641	115.00	24.00
20642	115.00	16.00
20692	115.00	17.00
20693	115.00	12.00
20694	115.00	9.00
20712	115.00	16.00
20713	115.00	19.00
20714	115.00	18.00
20715	115.00	9.00
20716	115.00	20.00
20717	115.00	21.00
20718	115.00	23.00
20722	115.00	23.00
20723	115.00	22.00
20724	115.00	26.00
20725	115.00	16.00
20775	115.00	14.00
20776	115.00	8.00
20777	115.00	8.00
20778	115.00	11.00
20795	115.00	17.00
20796	115.00	16.00
20797	115.00	17.00
20799	115.00	17.00
20800	115.00	26.00
20801	115.00	22.00
20805	115.00	19.00
20806	115.00	22.00
20807	115.00	18.00
20808	115.00	19.00
20859	115.00	8.00
20860	115.00	14.00
20861	115.00	10.00
20862	115.00	11.00
20879	115.00	16.00
20880	115.00	21.00
20882	115.00	17.00
20883	115.00	28.00
20884	115.00	22.00
20888	115.00	14.00
20889	115.00	14.00
20890	115.00	21.00
20891	115.00	23.00
20943	115.00	14.00
20944	115.00	20.00
20945	115.00	11.00
20962	115.00	14.00
20963	115.00	21.00
20965	115.00	19.00
20966	115.00	22.00
20967	115.00	20.00
20968	115.00	17.00
20971	115.00	14.00
20972	115.00	21.00
20973	115.00	21.00
20974	115.00	21.00
21026	115.00	14.00
21027	115.00	19.00
21028	115.00	13.00
21029	115.00	7.00
21045	115.00	16.00
21046	115.00	20.00
21047	115.00	17.00
21049	115.00	22.00
21050	115.00	18.00
21051	115.00	17.00
21052	115.00	14.00
21053	115.00	25.00
21054	115.00	14.00
21055	115.00	21.00
21056	115.00	23.00
21110	115.00	19.00
21111	115.00	12.00
21112	115.00	4.00
21113	115.00	6.00
21129	115.00	15.00
21130	115.00	17.00
21131	115.00	16.00
21132	115.00	19.00
21133	115.00	18.00
21134	115.00	14.00
21135	115.00	15.00
21136	115.00	19.00
21137	115.00	18.00
21138	115.00	21.00
21139	115.00	21.00
21140	115.00	20.00
21194	115.00	13.00
21195	115.00	5.00
21196	115.00	6.00
21197	115.00	9.00
21213	115.00	20.00
21214	115.00	16.00
21215	115.00	22.00
21216	115.00	17.00
21217	115.00	12.00
21218	115.00	7.00
21220	115.00	13.00
21221	115.00	23.00
21222	115.00	21.00
21223	115.00	23.00
21277	115.00	13.00
21278	115.00	2.00
21279	115.00	9.00
21280	115.00	9.00
21296	115.00	19.00
21297	115.00	21.00
21298	115.00	21.00
21299	115.00	20.00
21300	115.00	12.00
21303	115.00	13.00
21304	115.00	23.00
21305	115.00	17.00
21306	115.00	20.00
21361	115.00	2.00
21362	115.00	11.00
21363	115.00	4.00
21364	115.00	0.00
21380	115.00	24.00
21381	115.00	21.00
21382	115.00	12.00
21383	115.00	14.00
21385	115.00	11.00
21386	115.00	19.00
21387	115.00	19.00
21388	115.00	17.00
21389	115.00	20.00
21445	115.00	8.00
21446	115.00	5.00
21447	115.00	0.00
21464	115.00	18.00
21465	115.00	12.00
21466	115.00	13.00
21468	115.00	11.00
21469	115.00	19.00
21470	115.00	19.00
21471	115.00	21.00
21472	115.00	24.00
21473	115.00	21.00
21528	115.00	8.00
21529	115.00	1.00
21530	115.00	0.00
21547	115.00	18.00
21548	115.00	16.00
21549	115.00	13.00
21550	115.00	15.00
21551	115.00	14.00
21552	115.00	18.00
21553	115.00	22.00
21554	115.00	21.00
21555	115.00	24.00
21556	115.00	22.00
21611	115.00	6.00
21612	115.00	1.00
21613	115.00	0.00
21630	115.00	18.00
21631	115.00	18.00
21632	115.00	20.00
21633	115.00	15.00
21634	115.00	18.00
21635	115.00	18.00
21636	115.00	24.00
21637	115.00	21.00
21638	115.00	24.00
21639	115.00	25.00
21694	115.00	7.00
21695	115.00	0.00
21696	115.00	2.00
21714	115.00	23.00
21715	115.00	25.00
21716	115.00	15.00
21717	115.00	14.00
21718	115.00	19.00
21719	115.00	24.00
21720	115.00	28.00
21721	115.00	21.00
21778	115.00	5.00
21779	115.00	2.00
21797	115.00	23.00
21798	115.00	23.00
21799	115.00	16.00
21800	115.00	14.00
21801	115.00	21.00
21802	115.00	22.00
21803	115.00	25.00
21804	115.00	27.00
21862	115.00	4.00
21880	115.00	22.00
21881	115.00	23.00
21882	115.00	21.00
21883	115.00	17.00
21884	115.00	21.00
21885	115.00	20.00
21886	115.00	25.00
21887	115.00	23.00
21888	115.00	24.00
21945	115.00	0.00
21963	115.00	21.00
21964	115.00	20.00
21965	115.00	21.00
21966	115.00	15.00
21967	115.00	23.00
21968	115.00	27.00
21969	115.00	22.00
21970	115.00	23.00
21971	115.00	21.00
22028	115.00	4.00
22046	115.00	21.00
22047	115.00	20.00
22048	115.00	19.00
22049	115.00	18.00
22050	115.00	22.00
22051	115.00	27.00
22052	115.00	21.00
22053	115.00	19.00
22054	115.00	21.00
22111	115.00	4.00
22129	115.00	14.00
22130	115.00	18.00
22131	115.00	18.00
22132	115.00	18.00
22133	115.00	21.00
22135	115.00	21.00
22136	115.00	19.00
22137	115.00	21.00
22193	115.00	7.00
22194	115.00	11.00
22212	115.00	17.00
22213	115.00	18.00
22214	115.00	14.00
22215	115.00	19.00
22216	115.00	21.00
22217	115.00	18.00
22218	115.00	17.00
22219	115.00	23.00
22220	115.00	29.00
22276	115.00	7.00
22277	115.00	7.00
22295	115.00	21.00
22296	115.00	20.00
22297	115.00	14.00
22298	115.00	14.00
22299	115.00	17.00
22300	115.00	17.00
22301	115.00	16.00
22302	115.00	23.00
22303	115.00	23.00
22359	115.00	12.00
22360	115.00	7.00
22378	115.00	21.00
22379	115.00	20.00
22381	115.00	14.00
22382	115.00	19.00
22383	115.00	17.00
22384	115.00	19.00
22385	115.00	25.00
22386	115.00	23.00
22443	115.00	12.00
22461	115.00	19.00
22462	115.00	20.00
22463	115.00	15.00
22464	115.00	14.00
22465	115.00	21.00
22466	115.00	17.00
22467	115.00	19.00
22468	115.00	28.00
22469	115.00	23.00
22526	115.00	9.00
22545	115.00	16.00
22546	115.00	14.00
22547	115.00	17.00
22548	115.00	21.00
22549	115.00	21.00
22550	115.00	25.00
22551	115.00	28.00
22552	115.00	22.00
22609	115.00	17.00
22610	115.00	8.00
22628	115.00	16.00
22629	115.00	14.00
22630	115.00	17.00
22631	115.00	23.00
22632	115.00	21.00
22633	115.00	25.00
22634	115.00	23.00
22635	115.00	22.00
22692	115.00	17.00
22693	115.00	16.00
22709	115.00	18.00
22712	115.00	14.00
22713	115.00	17.00
22714	115.00	22.00
22715	115.00	23.00
22716	115.00	25.00
22717	115.00	20.00
22776	115.00	13.00
22795	115.00	10.00
22796	115.00	18.00
22797	115.00	22.00
22798	115.00	19.00
22799	115.00	22.00
22800	115.00	22.00
22859	115.00	13.00
22860	115.00	16.00
22877	115.00	9.00
22878	115.00	10.00
22879	115.00	19.00
22880	115.00	23.00
22881	115.00	26.00
22882	115.00	25.00
22883	115.00	22.00
22942	115.00	13.00
22943	115.00	16.00
22944	115.00	20.00
22947	115.00	18.00
22960	115.00	10.00
22961	115.00	9.00
22962	115.00	12.00
22963	115.00	21.00
22965	115.00	20.00
40	125.00	17.00
41	125.00	15.00
42	125.00	22.00
43	125.00	15.00
44	125.00	22.00
45	125.00	24.00
46	125.00	20.00
47	125.00	17.00
48	125.00	15.00
49	125.00	15.00
50	125.00	21.00
51	125.00	18.00
53	125.00	17.00
54	125.00	24.00
123	125.00	17.00
124	125.00	18.00
125	125.00	22.00
126	125.00	23.00
127	125.00	22.00
128	125.00	24.00
129	125.00	20.00
130	125.00	18.00
131	125.00	29.00
137	125.00	23.00
198	125.00	22.00
206	125.00	24.00
207	125.00	22.00
221	125.00	22.00
281	125.00	22.00
289	125.00	26.00
290	125.00	22.00
304	125.00	14.00
364	125.00	23.00
372	125.00	26.00
387	125.00	14.00
454	125.00	16.00
470	125.00	14.00
537	125.00	16.00
553	125.00	12.00
619	125.00	21.00
636	125.00	17.00
637	125.00	10.00
702	125.00	21.00
720	125.00	24.00
731	125.00	34.00
732	125.00	27.00
803	125.00	24.00
811	125.00	20.00
812	125.00	24.00
813	125.00	18.00
814	125.00	21.00
815	125.00	23.00
886	125.00	24.00
894	125.00	20.00
895	125.00	20.00
896	125.00	18.00
897	125.00	22.00
898	125.00	23.00
899	125.00	29.00
902	125.00	21.00
903	125.00	28.00
950	125.00	20.00
969	125.00	18.00
977	125.00	27.00
979	125.00	25.00
980	125.00	31.00
981	125.00	33.00
982	125.00	30.00
985	125.00	20.00
986	125.00	25.00
1052	125.00	17.00
1059	125.00	21.00
1060	125.00	25.00
1063	125.00	31.00
1067	125.00	29.00
1070	125.00	25.00
1135	125.00	17.00
1142	125.00	26.00
1149	125.00	30.00
1150	125.00	23.00
1153	125.00	24.00
1154	125.00	26.00
1224	125.00	19.00
1236	125.00	24.00
1237	125.00	26.00
1319	125.00	19.00
1364	125.00	16.00
1384	125.00	24.00
1388	125.00	29.00
1447	125.00	15.00
1467	125.00	24.00
1485	125.00	19.00
1486	125.00	20.00
1551	125.00	33.00
1552	125.00	36.00
1570	125.00	23.00
1571	125.00	19.00
1574	125.00	23.00
1654	125.00	19.00
1735	125.00	20.00
1867	125.00	21.00
1883	125.00	32.00
1951	125.00	24.00
2031	125.00	20.00
2034	125.00	27.00
2113	125.00	26.00
2200	125.00	23.00
2201	125.00	24.00
2202	125.00	23.00
2203	125.00	28.00
2204	125.00	31.00
2276	125.00	17.00
2277	125.00	19.00
2283	125.00	23.00
2285	125.00	23.00
2287	125.00	31.00
2315	125.00	20.00
2358	125.00	19.00
2369	125.00	29.00
2452	125.00	29.00
2464	125.00	33.00
2482	125.00	21.00
2535	125.00	34.00
2536	125.00	27.00
2563	125.00	31.00
2618	125.00	28.00
2619	125.00	27.00
2631	125.00	29.00
2646	125.00	26.00
2701	125.00	31.00
2728	125.00	23.00
2772	125.00	31.00
2796	125.00	41.00
2812	125.00	24.00
2867	125.00	29.00
2895	125.00	23.00
2950	125.00	23.00
3033	125.00	25.00
3062	125.00	16.00
3068	125.00	26.00
3069	125.00	19.00
3103	125.00	46.00
3116	125.00	25.00
3143	125.00	26.00
3150	125.00	31.00
3186	125.00	46.00
3199	125.00	23.00
3294	125.00	27.00
3295	125.00	24.00
3309	125.00	20.00
3315	125.00	21.00
3378	125.00	25.00
3390	125.00	28.00
3399	125.00	27.00
3447	125.00	20.00
3459	125.00	23.00
3461	125.00	25.00
3473	125.00	28.00
3474	125.00	23.00
3481	125.00	24.00
3530	125.00	20.00
3544	125.00	25.00
3600	125.00	41.00
3613	125.00	21.00
3627	125.00	20.00
3646	125.00	26.00
3683	125.00	43.00
3708	125.00	22.00
3733	125.00	17.00
3734	125.00	22.00
3766	125.00	33.00
3792	125.00	24.00
3849	125.00	23.00
3875	125.00	24.00
3932	125.00	23.00
3944	125.00	17.00
3958	125.00	24.00
3969	125.00	16.00
3976	125.00	19.00
4015	125.00	23.00
4027	125.00	17.00
4039	125.00	25.00
4041	125.00	24.00
4051	125.00	17.00
4061	125.00	15.00
4122	125.00	27.00
4124	125.00	26.00
4134	125.00	18.00
4140	125.00	21.00
4142	125.00	18.00
4192	125.00	24.00
4205	125.00	25.00
4207	125.00	26.00
4216	125.00	15.00
4222	125.00	19.00
4290	125.00	26.00
4313	125.00	15.00
4357	125.00	29.00
4372	125.00	23.00
4373	125.00	25.00
4383	125.00	17.00
4395	125.00	11.00
4464	125.00	16.00
4465	125.00	18.00
4469	125.00	21.00
4470	125.00	19.00
4512	125.00	24.00
4551	125.00	16.00
4552	125.00	18.00
4557	125.00	22.00
4604	125.00	23.00
4634	125.00	20.00
4635	125.00	24.00
4636	125.00	25.00
4637	125.00	26.00
4706	125.00	26.00
4707	125.00	18.00
4709	125.00	23.00
4718	125.00	24.00
4719	125.00	23.00
4727	125.00	23.00
4759	125.00	16.00
4792	125.00	24.00
4793	125.00	15.00
4801	125.00	30.00
4841	125.00	13.00
4848	125.00	25.00
4851	125.00	21.00
4871	125.00	24.00
4875	125.00	21.00
4876	125.00	13.00
4892	125.00	22.00
4893	125.00	19.00
4930	125.00	21.00
4954	125.00	24.00
4955	125.00	24.00
4957	125.00	17.00
4960	125.00	18.00
4975	125.00	22.00
5012	125.00	17.00
5013	125.00	18.00
5016	125.00	22.00
5037	125.00	23.00
5038	125.00	27.00
5048	125.00	18.00
